,Country Code,Country Name,City,CDP_id,CDP_Date_measure,CDP_Latitude,CDP_Longitude,CDP_Altitude,CDP_GDP,CDP_Land_Area,CDP_Population,CDP_Temperature,CDP_EmissionsScope1,CDP_EmissionsScope2,CDP_EmissionsScope3,CDP_TotalEmissions,CDP_Total+Emissions,CDP_Gas_CH4,CDP_Gas_CO2,CDP_Gas_N20,CDP_Gas_HFCs,CDP_Gas_NF3,CDP_Gas_PFCs,CDP_Gas_SF6,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,GINI_GINI,POP_Population,GDP_GDP,GDP_Property Rights,GDP_Government Integrity,GDP_Judicial Effectiveness,GDP_Tax Burden,GDP_Government Spending,GDP_Fiscal Health,GDP_Business Freedom,GDP_Labor Freedom,GDP_Monetary Freedom,GDP_Trade Freedom,GDP_Investment Freedom,GDP_Financial Freedom,HDI_HDI,CDP_inconsistent,CDP_pct_change2,Emission_Population,Classif,CategClassif
281,USA,United States,Easton,58590,2016.5,40.6884,-75.2207,64.0,1146500000.0,12.0,26955.5,10.0,201384.0,146250.5,,347635.0,344370.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5339.244000000001,1.2645,66.307,5679.456,340.2120000000001,6.372999999999999,16.372999999999998,17.416,14.806,402241.1255,25.169,,,,40.324,1309.794,63.3185,1572.415,2326.027,27.366,0.1235,4.0165,0.19399999999999998,4.8215,7.132999999999999,0.0835,9.025,19.044,21.5205,15.146,2.6965000000000003,172332.81650000002,152262.766,72020.475,2054.6385,2786.4715,22.9635,27.081000000000003,31.816000000000006,12.4995,7.0955,,,,,,,,,,41.3,82.15699999999998,75.4,80.3,75.0,76.0,65.19999999999999,56.2,54.05,83.55000000000003,91.2,79.35,86.9,82.5,75.0,0.9245,0.0,-0.009304645198062124,12.8966259204986,0,3
282,USA,United States,Emeryville,61790,2014.666666666667,37.8313,-122.285,7.0,,5.2,11044.666666666664,15.1,128519.0,35676.53333333333,3296.97,166523.0,160428.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5323.585333333333,0.10299999999999992,4.149666666666661,5656.256333333334,332.67133333333334,6.249,16.37666666666667,17.399666666666665,14.879333333333335,399585.77666666673,25.28933333333333,0.308,0.326,0.20600000000000002,40.029,1332.5826666666665,59.82900000000001,1551.2866666666666,2312.461333333333,27.396666666666665,0.12300000000000001,4.1000000000000005,0.184,4.7716666666666665,7.113666666666667,0.084,9.214666666666666,19.060333333333336,21.595,14.840666666666666,2.696,171673.29566666667,151103.76266666668,71247.70466666669,2024.3916666666667,2766.309666666666,23.10066666666667,27.171333333333337,31.99066666666667,12.471666666666666,7.183333333333333,5833.49,18.059,629.38,1.9480000000000002,251.7,0.779,25733.26,79665.59,1.496,41.23333333333334,82.05866666666667,75.39999999999998,80.2,74.66666666666667,76.0,65.33333333333333,55.7,54.05,83.93333333333334,91.26666666666668,78.56666666666666,86.93333333333334,78.33333333333333,73.33333333333333,0.9236666666666666,0.0,-0.014038297760367616,15.077231846441725,0,3
283,USA,United States,Eugene,54070,2011.0,44.0519,-123.087,130.0,,113.0,160986.66666666663,11.2,976803.3333333335,529271.3333333335,76972.0,1445700.5,1714208.0,1.0,0.75,0.75,0.5,0.5,0.75,0.75,5376.527333333333,-0.5479999999999999,-32.72566666666666,5702.0459999999985,325.51866666666666,6.0539999999999985,16.612333333333332,17.617666666666672,15.097666666666667,396070.48533333326,25.452333333333332,0.314,0.3325,0.20800000000000002,39.89,1387.821666666667,62.20933333333334,1553.3336666666667,2304.737,28.53533333333333,0.12300000000000001,4.290333333333334,0.192,4.797999999999999,7.120666666666667,0.08800000000000001,9.547666666666666,19.133,21.98933333333333,16.022000000000002,2.717,170768.06366666665,149574.66366666663,70247.43066666668,1988.4936666666665,2739.722,23.284,27.295,32.22933333333334,12.447666666666667,7.306333333333333,5899.975,18.326500000000006,638.9649999999998,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.23333333333334,82.06200000000003,76.025,79.65,74.075,77.75,68.0,55.025,53.95,85.0,92.675,77.19999999999997,86.82499999999997,77.5,75.0,0.9226666666666666,0.0,0.07828020000000002,8.980249917177408,1,3
284,USA,United States,Evanston,59678,2016.0,42.0669,-87.6898,,,,75603.0,,,,,930563.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5424.882,3.26,171.275,5767.385,342.5030000000001,6.314,16.585,17.632,14.895,404953.566,25.052,,,,40.324,1282.052,71.793,1653.0379999999998,2350.087,27.588,0.12300000000000001,3.9189999999999996,0.21899999999999997,5.053999999999999,7.185,0.084,8.77,19.18,22.073,16.715999999999998,2.662,172973.843,153437.81,72846.994,2090.535,2806.633,22.825,26.995,31.655,12.555,7.01,,,,,,,,,,41.4,82.256,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0,0.925,0.0,0.0,12.308545957171011,0,3
285,USA,United States,Fayetteville,53959,2016.0,36.0821,-94.1719,1270.0,,139.5,82830.0,14.5,,,,1454781.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5253.606,-0.731,-38.661,5591.526999999999,337.921,6.432,16.160999999999998,17.2,14.717,399528.685,25.285999999999998,,,,40.324,1337.536,54.843999999999994,1491.7920000000001,2301.967,27.144000000000002,0.124,4.114,0.16899999999999998,4.5889999999999995,7.081,0.083,9.28,18.908,20.968000000000004,13.575999999999999,2.7310000000000003,171691.79,151087.72199999998,71193.95599999999,2018.7420000000002,2766.31,23.101999999999997,27.166999999999998,31.976999999999997,12.444,7.181,,,,,,,,,,41.2,82.05799999999998,75.1,81.3,78.1,75.1,65.3,55.9,53.3,84.4,91.0,80.1,87.1,80.0,70.0,0.924,0.0,0.0,17.56345526982977,0,3
286,USA,United States,Flagstaff,54113,2014.666666666667,35.1992,-111.631,2134.0,4852000000.0,165.0,68667.0,6.5,785500.135,532590.0800000001,,1282599.3133333332,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5319.435333333334,-1.8783333333333327,-102.70433333333334,5643.426666666666,323.99133333333333,6.093333333333334,16.471,17.47366666666667,15.038333333333336,394262.19166666665,25.53033333333333,0.314,0.3325,0.20800000000000002,39.89,1406.3163333333334,56.55966666666666,1499.5849999999996,2288.697,28.38733333333333,0.12333333333333335,4.355333333333333,0.17533333333333334,4.643,7.0859999999999985,0.08766666666666667,9.717666666666666,19.042333333333332,21.621,14.975333333333333,2.74,170340.7126666667,148791.30099999998,69696.418,1964.562666666667,2726.2809999999995,23.37633333333333,27.35233333333333,32.33666666666667,12.410666666666666,7.363333333333332,5899.975,18.326500000000006,638.9649999999998,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.16666666666667,81.86366666666667,75.56666666666669,80.43333333333334,75.03333333333333,75.1,65.7,54.13333333333333,53.3,85.96666666666665,93.63333333333333,77.89999999999998,87.03333333333335,73.33333333333333,70.0,0.9223333333333332,0.0,0.05858436766625141,18.67854010417425,1,3
287,USA,United States,Fort Collins,54066,2016.5,40.5853,-105.084,1525.0,14057000000.0,147.0,164246.0,10.0,956017.0,1057048.0,106039.0,2042801.5,2149332.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5339.244000000001,1.2645,66.307,5679.456,340.2120000000001,6.372999999999999,16.372999999999998,17.416,14.806,402241.1255,25.169,,,,40.324,1309.794,63.3185,1572.415,2326.027,27.366,0.1235,4.0165,0.19399999999999998,4.8215,7.132999999999999,0.0835,9.025,19.044,21.5205,15.146,2.6965000000000003,172332.81650000002,152262.766,72020.475,2054.6385,2786.4715,22.9635,27.081000000000003,31.816000000000006,12.4995,7.0955,,,,,,,,,,41.3,82.15699999999998,75.4,80.3,75.0,76.0,65.19999999999999,56.2,54.05,83.55000000000003,91.2,79.35,86.9,82.5,75.0,0.9245,0.0,0.0002406588617790417,12.437450531519794,1,3
288,USA,United States,Fremont,54124,2015.0,37.5483,-121.989,,,,234962.0,,1097979.0,322205.0,18541.0,1438725.0,1447555.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5424.882,3.26,171.275,5767.385,342.5030000000001,6.314,16.585,17.632,14.895,404953.566,25.052,,,,40.324,1282.052,71.793,1653.0379999999998,2350.087,27.588,0.12300000000000001,3.9189999999999996,0.21899999999999997,5.053999999999999,7.185,0.084,8.77,19.18,22.073,16.715999999999998,2.662,172973.843,153437.81,72846.994,2090.535,2806.633,22.825,26.995,31.655,12.555,7.01,,,,,,,,,,41.4,82.256,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0,0.925,0.0,0.0,6.123224180931385,0,3
289,USA,United States,Greensboro,50541,2013.0,36.0726,-79.792,272.0,,346.5,287027.0,15.0,,,,4467691.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5253.606,-0.731,-38.661,5591.526999999999,337.921,6.432,16.160999999999998,17.2,14.717,399528.685,25.285999999999998,,,,40.324,1337.536,54.843999999999994,1491.7920000000001,2301.967,27.144000000000002,0.124,4.114,0.16899999999999998,4.5889999999999995,7.081,0.083,9.28,18.908,20.968000000000004,13.575999999999999,2.7310000000000003,171691.79,151087.72199999998,71193.95599999999,2018.7420000000002,2766.31,23.101999999999997,27.166999999999998,31.976999999999997,12.444,7.181,,,,,,,,,,41.2,82.05799999999998,75.1,81.3,78.1,75.1,65.3,55.9,53.3,84.4,91.0,80.1,87.1,80.0,70.0,0.924,0.0,0.0,15.56540325474607,0,3
290,USA,United States,Hayward,54078,2013.333333333333,37.6689,-122.081,32.0,431704.0,117.0,158985.0,11.8,888488.79,187851.5,,1076047.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5319.435333333334,-1.8783333333333327,-102.70433333333334,5643.426666666666,323.99133333333333,6.093333333333334,16.471,17.47366666666667,15.038333333333336,394262.19166666665,25.53033333333333,0.314,0.3325,0.20800000000000002,39.89,1406.3163333333334,56.55966666666666,1499.5849999999996,2288.697,28.38733333333333,0.12333333333333335,4.355333333333333,0.17533333333333334,4.643,7.0859999999999985,0.08766666666666667,9.717666666666666,19.042333333333332,21.621,14.975333333333333,2.74,170340.7126666667,148791.30099999998,69696.418,1964.562666666667,2726.2809999999995,23.37633333333333,27.35233333333333,32.33666666666667,12.410666666666666,7.363333333333332,5899.975,18.326500000000006,638.9649999999998,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.16666666666667,81.86366666666667,75.56666666666669,80.43333333333334,75.03333333333333,75.1,65.7,54.13333333333333,53.3,85.96666666666665,93.63333333333333,77.89999999999998,87.03333333333335,73.33333333333333,70.0,0.9223333333333332,0.0,0.009275783359052991,6.768229707205082,1,3
291,USA,United States,Hermosa Beach CA,59612,2012.0,33.8622,-118.3995,8.0,,2.3,19750.0,18.0,71580.0,3334.0,,126611.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5292.268,-2.22,-120.165,5609.857,317.59,6.001,16.384,17.367,15.026,394275.07899999997,25.53,0.308,0.326,0.20600000000000002,39.439,1378.16,52.85,1509.03,2285.33,27.458000000000002,0.122,4.2669999999999995,0.16399999999999998,4.672,7.075,0.085,9.594,19.093,21.744,14.23,2.695,170354.254,148785.756,69702.164,1963.898,2725.986,23.375,27.351999999999997,32.34,12.415999999999999,7.359,5833.49,18.059,629.38,1.9480000000000002,251.7,0.779,25733.26,79665.59,1.496,41.1,81.862,75.4,80.0,74.0,,65.6,54.7,,84.7,91.4,77.0,87.0,70.0,70.0,0.922,0.0,0.0,6.410683544303797,0,3
292,USA,United States,Houston,31108,2014.0,29.760200000000005,-95.3694,14.0,510350000000.0,1625.0,2291908.25,20.0,18380105.0,14044887.5,571584.0,33422587.4,,1.0,1.0,0.6,0.4,0.4,0.4,0.4,5345.797000000001,-0.59375,-34.2095,5674.41625,328.61925,6.1485,16.499499999999998,17.513250000000006,15.0025,396935.03525,25.41075,0.314,0.3325,0.20800000000000002,39.9985,1375.25025,60.368,1537.9482499999995,2304.0445,28.1875,0.12325,4.24625,0.18625,4.745749999999999,7.11075,0.08675000000000001,9.48075,19.07675,21.734,15.4105,2.7205000000000004,170998.99525,149952.92825,70484.062,1996.05575,2746.369,23.2385,27.263,32.166250000000005,12.44675,7.275,5899.975,18.326500000000006,638.9649999999998,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.225,82.0612,75.84,79.98,74.88,76.86666666666666,67.46000000000001,55.2,53.73333333333333,84.88,92.34,77.78,86.88,78.0,74.0,0.9229999999999999,0.0,-8.546052041351615e-05,14.582864475486748,0,3
293,USA,United States,Indianapolis,43907,2014.5,39.7676,-86.1785,230.0,125000000000.0,953.0,859670.0,11.7,728416.1566666666,5832890.906666666,,7669298.993333332,,0.5,1.0,0.5,0.5,0.25,0.5,0.5,5323.585333333333,0.10299999999999992,4.149666666666661,5656.256333333334,332.67133333333334,6.249,16.37666666666667,17.399666666666665,14.879333333333335,399585.77666666673,25.28933333333333,0.308,0.326,0.20600000000000002,40.029,1332.5826666666665,59.82900000000001,1551.2866666666666,2312.461333333333,27.396666666666665,0.12300000000000001,4.1000000000000005,0.184,4.7716666666666665,7.113666666666667,0.084,9.214666666666666,19.060333333333336,21.595,14.840666666666666,2.696,171673.29566666667,151103.76266666668,71247.70466666669,2024.3916666666667,2766.309666666666,23.10066666666667,27.171333333333337,31.99066666666667,12.471666666666666,7.183333333333333,5833.49,18.059,629.38,1.9480000000000002,251.7,0.779,25733.26,79665.59,1.496,41.23333333333334,82.15875,75.75,79.97500000000002,75.35,76.86666666666666,67.77499999999999,56.05,53.73333333333333,83.9,90.8,78.07499999999997,86.85,80.0,75.0,0.9236666666666666,0.25,3.0858983516660983e-09,8.921212783199755,1,1
294,USA,United States,Iowa,54111,2014.666666666667,41.6611,-91.5302,203.0,8564000000.0,65.5,74011.0,10.5,568562.0,521018.33333333326,,1092580.0,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,5323.585333333333,0.10299999999999992,4.149666666666661,5656.256333333334,332.67133333333334,6.249,16.37666666666667,17.399666666666665,14.879333333333335,399585.77666666673,25.28933333333333,0.308,0.326,0.20600000000000002,40.029,1332.5826666666665,59.82900000000001,1551.2866666666666,2312.461333333333,27.396666666666665,0.12300000000000001,4.1000000000000005,0.184,4.7716666666666665,7.113666666666667,0.084,9.214666666666666,19.060333333333336,21.595,14.840666666666666,2.696,171673.29566666667,151103.76266666668,71247.70466666669,2024.3916666666667,2766.309666666666,23.10066666666667,27.171333333333337,31.99066666666667,12.471666666666666,7.183333333333333,5833.49,18.059,629.38,1.9480000000000002,251.7,0.779,25733.26,79665.59,1.496,41.23333333333334,82.05866666666667,75.39999999999998,80.2,74.66666666666667,76.0,65.33333333333333,55.7,54.05,83.93333333333334,91.26666666666668,78.56666666666666,86.93333333333334,78.33333333333333,73.33333333333333,0.9236666666666666,0.0,-0.10081272521808086,14.76240018375647,0,5
295,USA,United States,Kansas,49330,2013.0,39.1429,-94.573,,,,467007.0,,8131805.0,6288235.0,306164.0,10593687.0,10908792.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5424.882,3.26,171.275,5767.385,342.5030000000001,6.314,16.585,17.632,14.895,404953.566,25.052,,,,40.324,1282.052,71.793,1653.0379999999998,2350.087,27.588,0.12300000000000001,3.9189999999999996,0.21899999999999997,5.053999999999999,7.185,0.084,8.77,19.18,22.073,16.715999999999998,2.662,172973.843,153437.81,72846.994,2090.535,2806.633,22.825,26.995,31.655,12.555,7.01,,,,,,,,,,41.4,82.256,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0,0.925,0.0,0.0,22.684214583507313,0,3
296,USA,United States,Knoxville,54048,2014.0,35.9606,-83.9207,269.0,38321000000.0,255.2,185270.3333333333,15.25,2456437.15,1792971.0,,4256128.8966666665,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5323.585333333333,0.10299999999999992,4.149666666666661,5656.256333333334,332.67133333333334,6.249,16.37666666666667,17.399666666666665,14.879333333333335,399585.77666666673,25.28933333333333,0.308,0.326,0.20600000000000002,40.029,1332.5826666666665,59.82900000000001,1551.2866666666666,2312.461333333333,27.396666666666665,0.12300000000000001,4.1000000000000005,0.184,4.7716666666666665,7.113666666666667,0.084,9.214666666666666,19.060333333333336,21.595,14.840666666666666,2.696,171673.29566666667,151103.76266666668,71247.70466666669,2024.3916666666667,2766.309666666666,23.10066666666667,27.171333333333337,31.99066666666667,12.471666666666666,7.183333333333333,5833.49,18.059,629.38,1.9480000000000002,251.7,0.779,25733.26,79665.59,1.496,41.23333333333334,82.05866666666667,75.39999999999998,80.2,74.66666666666667,76.0,65.33333333333333,55.7,54.05,83.93333333333334,91.26666666666668,78.56666666666666,86.93333333333334,78.33333333333333,73.33333333333333,0.9236666666666666,0.0,0.03207090942131341,22.972533271201904,1,3
297,USA,United States,Lake Forest IL,57616,2007.0,42.2586,-87.8406,205.0,,45.0,19375.0,8.8,,,,402364.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5319.435333333334,-1.8783333333333327,-102.70433333333334,5643.426666666666,323.99133333333333,6.093333333333334,16.471,17.47366666666667,15.038333333333336,394262.19166666665,25.53033333333333,0.314,0.3325,0.20800000000000002,39.89,1406.3163333333334,56.55966666666666,1499.5849999999996,2288.697,28.38733333333333,0.12333333333333335,4.355333333333333,0.17533333333333334,4.643,7.0859999999999985,0.08766666666666667,9.717666666666666,19.042333333333332,21.621,14.975333333333333,2.74,170340.7126666667,148791.30099999998,69696.418,1964.562666666667,2726.2809999999995,23.37633333333333,27.35233333333333,32.33666666666667,12.410666666666666,7.363333333333332,5899.975,18.326500000000006,638.9649999999998,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.16666666666667,81.86366666666667,75.56666666666669,80.43333333333334,75.03333333333333,75.1,65.7,54.13333333333333,53.3,85.96666666666665,93.63333333333333,77.89999999999998,87.03333333333335,73.33333333333333,70.0,0.9223333333333332,0.0,0.0,20.76717419354839,0,3
298,USA,United States,Lakewood,54075,2012.4,39.7047,-105.081,1638.0,,114.25,152900.0,9.6,771727.5,837705.25,517617.0,1648059.0,,1.0,1.0,0.8,0.8,0.8,0.8,0.8,5345.797000000001,-0.59375,-34.2095,5674.41625,328.61925,6.1485,16.499499999999998,17.513250000000006,15.0025,396935.03525,25.41075,0.314,0.3325,0.20800000000000002,39.9985,1375.25025,60.368,1537.9482499999995,2304.0445,28.1875,0.12325,4.24625,0.18625,4.745749999999999,7.11075,0.08675000000000001,9.48075,19.07675,21.734,15.4105,2.7205000000000004,170998.99525,149952.92825,70484.062,1996.05575,2746.369,23.2385,27.263,32.166250000000005,12.44675,7.275,5899.975,18.326500000000006,638.9649999999998,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.225,82.0612,75.84,79.98,74.88,76.86666666666666,67.46000000000001,55.2,53.73333333333333,84.88,92.34,77.78,86.88,78.0,74.0,0.9229999999999999,0.0,-0.029589172363534713,10.778672334859385,0,3
299,USA,United States,Lancaster,54057,2015.0,40.0379,-76.3055,2000.0,7600000000.0,94.5,161000.0,16.7,,,,885210.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5253.606,-0.731,-38.661,5591.526999999999,337.921,6.432,16.160999999999998,17.2,14.717,399528.685,25.285999999999998,,,,40.324,1337.536,54.843999999999994,1491.7920000000001,2301.967,27.144000000000002,0.124,4.114,0.16899999999999998,4.5889999999999995,7.081,0.083,9.28,18.908,20.968000000000004,13.575999999999999,2.7310000000000003,171691.79,151087.72199999998,71193.95599999999,2018.7420000000002,2766.31,23.101999999999997,27.166999999999998,31.976999999999997,12.444,7.181,,,,,,,,,,41.2,82.05799999999998,75.1,81.3,78.1,75.1,65.3,55.9,53.3,84.4,91.0,80.1,87.1,80.0,70.0,0.924,0.0,0.0,5.4981987577639755,0,3
300,USA,United States,Lancaster PA,62864,2015.5,40.0379,-76.3055,112.0,,7.3,60000.0,11.5,201050.5,214442.0,,364972.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5272.937,-1.4755,-79.41300000000003,5600.691999999999,327.7555,6.2165,16.2725,17.2835,14.8715,396901.88200000004,25.408,0.308,0.326,0.20600000000000002,39.8815,1357.848,53.847,1500.411,2293.6485,27.301,0.12300000000000001,4.1905,0.16649999999999998,4.6305,7.077999999999999,0.084,9.437000000000001,19.0005,21.355999999999998,13.902999999999999,2.713,171023.022,149936.739,70448.06,1991.32,2746.1479999999997,23.2385,27.259500000000006,32.158500000000004,12.43,7.27,5833.49,18.059,629.38,1.9480000000000002,251.7,0.779,25733.26,79665.59,1.496,41.15000000000001,81.95999999999998,75.25,80.65,76.05,75.1,65.44999999999999,55.3,53.3,84.55000000000003,91.2,78.55,87.05,75.0,70.0,0.9229999999999999,0.0,-0.0021626025595809506,6.082866666666667,0,3
301,USA,United States,Las Vegas,10495,2013.0,36.1699,-115.14,664.0,94521.0,136.0,621970.0,21.0,11002925.0,18654205.0,,29767216.66666667,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5422.139666666667,-1.3463333333333336,-73.92066666666666,5731.0216666666665,308.882,5.702999999999999,16.901666666666667,17.864,15.392666666666665,388942.75633333327,25.776333333333334,0.3216666666666667,0.34,0.21,39.595,1537.875,58.33266666666666,1487.4560000000001,2268.838333333333,30.042666666666666,0.12333333333333335,4.7959999999999985,0.182,4.635666666666666,7.0713333333333335,0.09366666666666668,10.488,19.104,21.993000000000002,16.009,2.715666666666667,168934.39666666664,146502.604,68196.833,1908.003,2686.3909999999996,23.652666666666665,27.540333333333336,32.693000000000005,12.348666666666665,7.552666666666667,5965.899999999999,18.596,642.85,2.0036666666666663,250.77,0.7816666666666667,25813.961666666666,80457.62599999999,1.531,41.26666666666667,81.672,75.7,80.0,73.0,,65.86666666666666,51.53333333333334,,87.56666666666666,95.7,76.33333333333333,86.93333333333334,70.0,70.0,0.9210000000000002,0.0,-0.004765129250255666,47.85956986135452,0,4
302,USA,United States,Lexington MA,50548,2012.5,38.040583700000006,-84.50371640000002,,,,,,,,,6512830.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5487.0755,-0.9095,-50.7985,5791.603999999998,304.528,5.553999999999999,17.1605,18.1125,15.575999999999999,386276.595,25.8995,0.3285,0.34700000000000003,0.212,39.673,1617.7325,61.074,1476.669,2260.5925,31.335,0.124,5.060499999999998,0.191,4.6175,7.0695000000000014,0.098,10.935,19.1095,22.1175,16.8985,2.7260000000000004,168224.468,145361.02800000002,67444.16750000001,1880.0555,2666.5935,23.7915,27.634500000000006,32.8695,12.315,7.6495,6032.105,18.8645,649.585,2.0315,250.305,0.7829999999999999,25854.3125,80853.644,1.5485,41.35,81.577,75.85,80.0,72.5,,66.0,49.95,,89.0,97.85,76.0,86.9,70.0,70.0,0.9205,0.0,-0.009450616337600415,,0,5
303,USA,United States,Long Beach,50551,2015.0,33.7701,-118.194,,,,470130.0,,4148034.0,696847.0,442099.0,3090177.0,3355882.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5424.882,3.26,171.275,5767.385,342.5030000000001,6.314,16.585,17.632,14.895,404953.566,25.052,,,,40.324,1282.052,71.793,1653.0379999999998,2350.087,27.588,0.12300000000000001,3.9189999999999996,0.21899999999999997,5.053999999999999,7.185,0.084,8.77,19.18,22.073,16.715999999999998,2.662,172973.843,153437.81,72846.994,2090.535,2806.633,22.825,26.995,31.655,12.555,7.01,,,,,,,,,,41.4,82.256,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0,0.925,0.0,0.0,6.573026609661158,0,3
304,USA,United States,Los Altos Hills,55616,2015.0,37.3797,-122.138,89.0,9900000.0,21.8,8163.0,14.3,47552.0,9691.0,,57243.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5272.937,-1.4755,-79.41300000000003,5600.691999999999,327.7555,6.2165,16.2725,17.2835,14.8715,396901.88200000004,25.408,0.308,0.326,0.20600000000000002,39.8815,1357.848,53.847,1500.411,2293.6485,27.301,0.12300000000000001,4.1905,0.16649999999999998,4.6305,7.077999999999999,0.084,9.437000000000001,19.0005,21.355999999999998,13.902999999999999,2.713,171023.022,149936.739,70448.06,1991.32,2746.1479999999997,23.2385,27.259500000000006,32.158500000000004,12.43,7.27,5833.49,18.059,629.38,1.9480000000000002,251.7,0.779,25733.26,79665.59,1.496,41.15000000000001,81.95999999999998,75.25,80.65,76.05,75.1,65.44999999999999,55.3,53.3,84.55000000000003,91.2,78.55,87.05,75.0,70.0,0.9229999999999999,0.0,0.0,7.012495406100698,0,3
305,USA,United States,Los Angeles,10894,2011.8,34.0522,-118.244,95.0,864257000000.0,1215.0,3979884.0,18.0,19936349.0,9467948.0,,32578096.0,,1.0,1.0,0.8,0.8,0.8,0.8,0.8,5406.8108,-0.4082,-22.7924,5720.624,313.8132,5.8126000000000015,16.8586,17.8364,15.331,388873.1228,25.778000000000002,0.32675000000000004,0.34525,0.21125,39.09560000000001,1538.1328,56.9634,1476.3264,2266.683400000001,29.6096,0.1218,4.799999999999999,0.1778,4.6016,7.0654,0.09220000000000003,10.4804,19.0704,21.7542,15.4704,2.6852,168847.122,146514.95479999998,68204.85,1906.3302,2686.5368,23.6522,27.543600000000005,32.6944,12.328,7.563799999999999,5988.502500000001,18.73225,643.0525,2.01125,250.875,0.7847500000000001,25780.305,80633.40174999999,1.5470000000000002,41.14,81.67459999999998,75.64000000000001,81.26,73.62,75.1,66.44,51.65999999999999,53.3,87.52000000000002,94.72,76.82000000000002,86.85999999999999,72.0,70.0,0.9209999999999999,0.0,-0.025947255067224995,8.185689834176072,0,3
