,Country Code,City,Year,Country Name,CDP_TotalEmissions,CDP_Longitude,CDP_Latitude,OWID_iso_code,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,OWID_population,OWID_gdp,GINI_GINI,POP_Population,GDP_GDP,HDI_HDI Rank,HDI_HDI,Temp_AvgTemperature,City_Longitude,City_Latitude,City_Population,City_Land_Area,City_HDI,City_GINI,City_Overall Score (GDP),City_Property Rights,City_Government Integrity,City_Judicial Effectiveness,City_Tax Burden,City_Government Spending,City_Fiscal Health,City_Business Freedom,City_Labor Freedom,City_Monetary Freedom,City_Trade Freedom,City_Investment Freedom,City_Financial Freedom
56,ARG,Rosario,2019,Argentina,4523516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
57,ARG,Salliquelo,2019,Argentina,203695.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
58,ARG,San AntonioAreco,2019,Argentina,182599.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
59,ARG,San Carlos Sud,2019,Argentina,24696.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
60,ARG,San CarlosBariloche,2019,Argentina,905190.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
61,ARG,San Martinlos Andes,2019,Argentina,241533.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
62,ARG,San Miguel,2019,Argentina,756164.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
63,ARG,San Nicolaslos Arroyos,2019,Argentina,3371203.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
64,ARG,Santa Fe Ciudad,2019,Argentina,965990.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
65,ARG,Soldini,2019,Argentina,12056.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
66,ARG,Tafi Viejo,2019,Argentina,106117.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
67,ARG,Tapalque,2019,Argentina,488563.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
68,ARG,Tilisarao,2019,Argentina,35144.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
69,ARG,Totoras,2019,Argentina,116102.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
70,ARG,Uranga,2019,Argentina,9847.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
71,ARG,Venado Tuerto,2019,Argentina,420095.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
72,ARG,Villa General Belgrano,2019,Argentina,56816.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
73,ARG,Villa Pehuenia,2019,Argentina,27616.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
74,ARG,la CiudadParana,2019,Argentina,793211.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,91.991,52.2,,,,,,,,,,,,,,,,,,,,,,
75,AUS,Adelaide,2016,Australia,486541.0,138.601,-34.9285,AUS,411.032,2.36,9.477,385.269,-25.762,-6.268,16.941,15.879,1.167,16939.874,1.097,0.384,0.36,0.249,2.931,179.55,12.746,74.804,137.093,3.909,0.121,7.4,0.525,3.083,5.65,0.161,1.25,1.145,1.078,3.432,0.2,9527.829,5161.939,1754.683,221.658,179.543,1.307,0.949,0.8140000000000001,1.401,0.485,519.09,21.394,122.11,5.033,57.18,2.357,1653.0120000000004,68128.936,1.545,24263000.0,1070000000000.0,,85.8,80.3,8.0,0.939,,138.600746,-34.928499,24550.8,16.0,0.939,34.48571428571428,80.3,90.0,80.0,93.15,63.2,62.0,84.44999999999997,89.4,77.2,85.2,86.4,80.0,90.0
76,AUS,Adelaide,2017,Australia,573347.0,138.601,-34.9285,AUS,415.097,0.989,4.066,388.634,-26.463,-6.375,16.884,15.808,1.163,17354.971999999998,1.098,,,,3.019,176.90599999999995,15.184,76.436,139.65200000000002,3.9,0.123,7.1960000000000015,0.618,3.109,5.68,0.159,1.227,1.147,1.074,3.759,0.204,9704.736,5301.5909999999985,1831.119,236.842,182.562,1.306,0.953,0.8220000000000001,1.46,0.474,,,,,,,,,,24585000.0,,,85.904,81.0,8.0,0.941,,138.600746,-34.928499,24550.8,16.0,0.941,34.48571428571428,81.0,81.7,74.8,92.9,63.2,59.0,84.6,89.3,84.1,86.4,86.2,80.0,90.0
77,AUS,Adelaide,2018,Australia,592144.0,138.601,-34.9285,AUS,415.954,0.206,0.857,378.922,-37.031,-8.902999999999997,16.706,15.219,1.142,17770.925,1.099,,,,2.942,169.265,17.267,79.43,143.15,3.899,0.118,6.797999999999999,0.6940000000000001,3.19,5.749,0.157,1.158,1.168,1.061,4.02,0.194,9874.001,5444.741,1910.549,254.109,185.504,1.3030000000000002,0.958,0.83,1.526,0.463,,,,,,,,,,24898000.0,,,86.012,80.9,8.0,0.943,,138.600746,-34.928499,24550.8,16.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0
78,AUS,Adelaide,2019,Australia,618451.65,138.601,-34.9285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
79,AUS,Byron Shire,2017,Australia,263199.0,153.533,-28.6534,AUS,415.097,0.989,4.066,388.634,-26.463,-6.375,16.884,15.808,1.163,17354.971999999998,1.098,,,,3.019,176.90599999999995,15.184,76.436,139.65200000000002,3.9,0.123,7.1960000000000015,0.618,3.109,5.68,0.159,1.227,1.147,1.074,3.759,0.204,9704.736,5301.5909999999985,1831.119,236.842,182.562,1.306,0.953,0.8220000000000001,1.46,0.474,,,,,,,,,,24585000.0,,,85.904,81.0,8.0,0.941,,,,,,,,,,,,,,,,,,,,
80,AUS,Byron Shire,2019,Australia,36.0,153.533,-28.6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
81,AUS,Canberra,2015,Australia,3977800.0,149.124,-35.3075,AUS,401.555,1.887,7.438,395.869,-5.685,-1.416,16.779,16.541,1.14,16528.843,1.095,0.382,0.377,0.248,3.076,174.18900000000005,11.119000000000002,71.804,137.344,4.024,0.129,7.278,0.465,3.0,5.739,0.168,1.1909999999999998,1.153,1.062,3.071,0.215,9348.28,5024.846,1679.879,208.911,176.612,1.308,0.945,0.805,1.352,0.496,536.33,22.411,137.07,5.727,73.52,3.072,1619.23,67659.602,1.5419999999999998,23932000.0,1050000000000.0,,85.70100000000002,81.4,8.0,0.938,55.895329670329645,149.1244,-35.3075,416250.0,2358.0,0.938,34.4,81.4,90.0,81.0,90.93333333333334,63.7,61.8,85.03333333333332,94.1,81.6,85.3,86.4,80.0,90.0
82,AUS,Canberra,2016,Australia,4003900.0,149.124,-35.3075,AUS,411.032,2.36,9.477,385.269,-25.762,-6.268,16.941,15.879,1.167,16939.874,1.097,0.384,0.36,0.249,2.931,179.55,12.746,74.804,137.093,3.909,0.121,7.4,0.525,3.083,5.65,0.161,1.25,1.145,1.078,3.432,0.2,9527.829,5161.939,1754.683,221.658,179.543,1.307,0.949,0.8140000000000001,1.401,0.485,519.09,21.394,122.11,5.033,57.18,2.357,1653.0120000000004,68128.936,1.545,24263000.0,1070000000000.0,,85.8,80.3,8.0,0.939,57.18646408839777,149.1244,-35.3075,416250.0,2358.0,0.939,34.4,80.3,90.0,80.0,90.93333333333334,63.2,62.0,85.03333333333332,89.4,77.2,85.2,86.4,80.0,90.0
83,AUS,Canberra,2017,Australia,4047600.0,149.124,-35.3075,AUS,415.097,0.989,4.066,388.634,-26.463,-6.375,16.884,15.808,1.163,17354.971999999998,1.098,,,,3.019,176.90599999999995,15.184,76.436,139.65200000000002,3.9,0.123,7.1960000000000015,0.618,3.109,5.68,0.159,1.227,1.147,1.074,3.759,0.204,9704.736,5301.5909999999985,1831.119,236.842,182.562,1.306,0.953,0.8220000000000001,1.46,0.474,,,,,,,,,,24585000.0,,,85.904,81.0,8.0,0.941,56.41753424657536,149.1244,-35.3075,416250.0,2358.0,0.941,34.4,81.0,81.7,74.8,92.9,63.2,59.0,84.6,89.3,84.1,86.4,86.2,80.0,90.0
84,AUS,Canberra,2018,Australia,3887900.0,149.124,-35.3075,AUS,415.954,0.206,0.857,378.922,-37.031,-8.902999999999997,16.706,15.219,1.142,17770.925,1.099,,,,2.942,169.265,17.267,79.43,143.15,3.899,0.118,6.797999999999999,0.6940000000000001,3.19,5.749,0.157,1.158,1.168,1.061,4.02,0.194,9874.001,5444.741,1910.549,254.109,185.504,1.3030000000000002,0.958,0.83,1.526,0.463,,,,,,,,,,24898000.0,,,86.012,80.9,8.0,0.943,57.07900552486186,149.1244,-35.3075,416250.0,2358.0,0.943,34.4,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0
85,AUS,Canberra,2019,Australia,3367500.0,149.124,-35.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
86,AUS,Hobart,2017,Australia,338925.0,147.281,-42.8901,AUS,415.097,0.989,4.066,388.634,-26.463,-6.375,16.884,15.808,1.163,17354.971999999998,1.098,,,,3.019,176.90599999999995,15.184,76.436,139.65200000000002,3.9,0.123,7.1960000000000015,0.618,3.109,5.68,0.159,1.227,1.147,1.074,3.759,0.204,9704.736,5301.5909999999985,1831.119,236.842,182.562,1.306,0.953,0.8220000000000001,1.46,0.474,,,,,,,,,,24585000.0,,,85.904,81.0,8.0,0.941,,147.281446,-42.890054,51593.0,7791.0,0.941,34.48571428571428,81.0,81.7,74.8,92.9,63.2,59.0,84.6,89.3,84.1,86.4,86.2,80.0,90.0
87,AUS,Hobart,2018,Australia,488616.0,147.281,-42.8901,AUS,415.954,0.206,0.857,378.922,-37.031,-8.902999999999997,16.706,15.219,1.142,17770.925,1.099,,,,2.942,169.265,17.267,79.43,143.15,3.899,0.118,6.797999999999999,0.6940000000000001,3.19,5.749,0.157,1.158,1.168,1.061,4.02,0.194,9874.001,5444.741,1910.549,254.109,185.504,1.3030000000000002,0.958,0.83,1.526,0.463,,,,,,,,,,24898000.0,,,86.012,80.9,8.0,0.943,,147.281446,-42.890054,51593.0,7791.0,0.943,34.48571428571428,80.9,78.7,77.4,93.4,63.0,61.2,84.3,89.1,79.7,87.4,86.2,80.0,90.0
88,AUS,Hobart,2019,Australia,551821.0,147.281,-42.8901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
89,AUS,Hobsons Bay,2019,Australia,1484675.0499999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
90,AUS,Mandurah,2020,Australia,1114500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,,,,,,,,,,,,,,,,,,,,,
91,AUS,Melbourne,2013,Australia,4155010.0,144.963,-37.8141,AUS,397.943,-2.107,-8.562999999999999,389.452,-8.491,-2.134,17.112000000000002,16.747,1.137,15733.171,1.094,0.394,0.386,0.253,3.294,176.347,9.183,69.361,136.185,3.572,0.142,7.582999999999998,0.395,2.983,5.856,0.154,1.182,1.171,1.06,2.631,0.231,9005.961,4749.895,1536.509,188.123,170.398,1.315,0.934,0.787,1.278,0.522,529.26,22.759,132.67,5.705,66.69,2.8680000000000003,1573.547,67664.905,1.558,23255000.0,1010000000000.0,,85.50200000000002,82.6,8.0,0.931,66.36373626373631,,,,,,,,,,,,,,,,,,,
92,AUS,Melbourne,2014,Australia,6442240.0,144.963,-37.8141,AUS,394.117,-0.962,-3.826,392.297,-1.82,-0.462,16.703,16.625999999999998,1.118,16127.288,1.094,0.386,0.385,0.247,3.138,168.13,9.67,71.567,137.608,4.005,0.133,7.125,0.41,3.033,5.832000000000002,0.17,1.125,1.172,1.086,2.68,0.211,9174.091,4887.503,1608.076,197.793,173.53599999999997,1.311,0.94,0.797,1.311,0.508,537.95,22.798,140.26,5.944,78.34,3.32,1598.611,67749.23599999999,1.567,23596000.0,1020000000000.0,34.4,85.602,82.0,8.0,0.933,66.05054945054951,144.96328,-37.814107,154863.4,38.0,0.933,34.4,82.0,90.0,87.7,90.93333333333334,64.2,62.6,85.03333333333332,94.6,79.2,80.5,86.4,85.0,90.0
93,AUS,Melbourne,2015,Australia,5805437.0,144.963,-37.8141,AUS,401.555,1.887,7.438,395.869,-5.685,-1.416,16.779,16.541,1.14,16528.843,1.095,0.382,0.377,0.248,3.076,174.18900000000005,11.119000000000002,71.804,137.344,4.024,0.129,7.278,0.465,3.0,5.739,0.168,1.1909999999999998,1.153,1.062,3.071,0.215,9348.28,5024.846,1679.879,208.911,176.612,1.308,0.945,0.805,1.352,0.496,536.33,22.411,137.07,5.727,73.52,3.072,1619.23,67659.602,1.5419999999999998,23932000.0,1050000000000.0,,85.70100000000002,81.4,8.0,0.938,65.69587912087914,144.96328,-37.814107,154863.4,38.0,0.938,34.55,81.4,90.0,81.0,90.93333333333334,63.7,61.8,85.03333333333332,94.1,81.6,85.3,86.4,80.0,90.0
94,AUS,Melbourne,2016,Australia,4372420.0,144.963,-37.8141,AUS,411.032,2.36,9.477,385.269,-25.762,-6.268,16.941,15.879,1.167,16939.874,1.097,0.384,0.36,0.249,2.931,179.55,12.746,74.804,137.093,3.909,0.121,7.4,0.525,3.083,5.65,0.161,1.25,1.145,1.078,3.432,0.2,9527.829,5161.939,1754.683,221.658,179.543,1.307,0.949,0.8140000000000001,1.401,0.485,519.09,21.394,122.11,5.033,57.18,2.357,1653.0120000000004,68128.936,1.545,24263000.0,1070000000000.0,,85.8,80.3,8.0,0.939,66.76049723756907,,,,,,,,,,,,,,,,,,,
95,AUS,Melbourne,2017,Australia,5319010.0,144.963,-37.8141,AUS,415.097,0.989,4.066,388.634,-26.463,-6.375,16.884,15.808,1.163,17354.971999999998,1.098,,,,3.019,176.90599999999995,15.184,76.436,139.65200000000002,3.9,0.123,7.1960000000000015,0.618,3.109,5.68,0.159,1.227,1.147,1.074,3.759,0.204,9704.736,5301.5909999999985,1831.119,236.842,182.562,1.306,0.953,0.8220000000000001,1.46,0.474,,,,,,,,,,24585000.0,,,85.904,81.0,8.0,0.941,66.47032967032965,,,,,,,,,,,,,,,,,,,
96,AUS,Melbourne,2018,Australia,4404777.0,144.963,-37.8141,AUS,415.954,0.206,0.857,378.922,-37.031,-8.902999999999997,16.706,15.219,1.142,17770.925,1.099,,,,2.942,169.265,17.267,79.43,143.15,3.899,0.118,6.797999999999999,0.6940000000000001,3.19,5.749,0.157,1.158,1.168,1.061,4.02,0.194,9874.001,5444.741,1910.549,254.109,185.504,1.3030000000000002,0.958,0.83,1.526,0.463,,,,,,,,,,24898000.0,,,86.012,80.9,8.0,0.943,66.1673130193906,,,,,,,,,,,,,,,,,,,
97,AUS,Melbourne,2019,Australia,4389341.55,144.963,-37.8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
98,AUS,Melton,2019,Australia,2363195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
99,AUS,Mornington Peninsula Shire,2019,Australia,2067212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
100,AUS,Perth,2019,Australia,1361270.0,115.861,-31.9526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
101,AUS,Perth,2020,Australia,1361270.0,115.861,-31.9526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,,,,,,,,,,,,,,,,,,,,,
102,AUS,Port Phillip,2020,Australia,1423300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,,,,,,,,,,,,,,,,,,,,,
103,AUS,Sydney,2013,Australia,5457064.0,151.207,-33.8675,AUS,397.943,-2.107,-8.562999999999999,389.452,-8.491,-2.134,17.112000000000002,16.747,1.137,15733.171,1.094,0.394,0.386,0.253,3.294,176.347,9.183,69.361,136.185,3.572,0.142,7.582999999999998,0.395,2.983,5.856,0.154,1.182,1.171,1.06,2.631,0.231,9005.961,4749.895,1536.509,188.123,170.398,1.315,0.934,0.787,1.278,0.522,529.26,22.759,132.67,5.705,66.69,2.8680000000000003,1573.547,67664.905,1.558,23255000.0,1010000000000.0,,85.50200000000002,82.6,8.0,0.931,58.993956043956025,151.20699019999995,-33.8674869,227878.8,26.0,0.931,34.48571428571428,82.6,90.0,88.0,90.93333333333334,66.4,62.8,85.03333333333332,95.5,83.5,83.8,86.2,80.0,90.0
104,AUS,Sydney,2014,Australia,5458899.0,151.207,-33.8675,AUS,394.117,-0.962,-3.826,392.297,-1.82,-0.462,16.703,16.625999999999998,1.118,16127.288,1.094,0.386,0.385,0.247,3.138,168.13,9.67,71.567,137.608,4.005,0.133,7.125,0.41,3.033,5.832000000000002,0.17,1.125,1.172,1.086,2.68,0.211,9174.091,4887.503,1608.076,197.793,173.53599999999997,1.311,0.94,0.797,1.311,0.508,537.95,22.798,140.26,5.944,78.34,3.32,1598.611,67749.23599999999,1.567,23596000.0,1020000000000.0,34.4,85.602,82.0,8.0,0.933,59.242032967032976,,,,,,,,,,,,,,,,,,,
105,AUS,Sydney,2015,Australia,5052256.0,151.207,-33.8675,AUS,401.555,1.887,7.438,395.869,-5.685,-1.416,16.779,16.541,1.14,16528.843,1.095,0.382,0.377,0.248,3.076,174.18900000000005,11.119000000000002,71.804,137.344,4.024,0.129,7.278,0.465,3.0,5.739,0.168,1.1909999999999998,1.153,1.062,3.071,0.215,9348.28,5024.846,1679.879,208.911,176.612,1.308,0.945,0.805,1.352,0.496,536.33,22.411,137.07,5.727,73.52,3.072,1619.23,67659.602,1.5419999999999998,23932000.0,1050000000000.0,,85.70100000000002,81.4,8.0,0.938,58.579670329670364,151.20699019999995,-33.8674869,227878.8,26.0,0.938,34.48571428571428,81.4,90.0,81.0,90.93333333333334,63.7,61.8,85.03333333333332,94.1,81.6,85.3,86.4,80.0,90.0
106,AUS,Sydney,2016,Australia,3556529.0,151.207,-33.8675,AUS,411.032,2.36,9.477,385.269,-25.762,-6.268,16.941,15.879,1.167,16939.874,1.097,0.384,0.36,0.249,2.931,179.55,12.746,74.804,137.093,3.909,0.121,7.4,0.525,3.083,5.65,0.161,1.25,1.145,1.078,3.432,0.2,9527.829,5161.939,1754.683,221.658,179.543,1.307,0.949,0.8140000000000001,1.401,0.485,519.09,21.394,122.11,5.033,57.18,2.357,1653.0120000000004,68128.936,1.545,24263000.0,1070000000000.0,,85.8,80.3,8.0,0.939,58.81074380165289,151.20699019999995,-33.8674869,227878.8,26.0,0.939,34.48571428571428,80.3,90.0,80.0,90.93333333333334,63.2,62.0,85.03333333333332,89.4,77.2,85.2,86.4,80.0,90.0
107,AUS,Sydney,2017,Australia,3783982.0,151.207,-33.8675,AUS,415.097,0.989,4.066,388.634,-26.463,-6.375,16.884,15.808,1.163,17354.971999999998,1.098,,,,3.019,176.90599999999995,15.184,76.436,139.65200000000002,3.9,0.123,7.1960000000000015,0.618,3.109,5.68,0.159,1.227,1.147,1.074,3.759,0.204,9704.736,5301.5909999999985,1831.119,236.842,182.562,1.306,0.953,0.8220000000000001,1.46,0.474,,,,,,,,,,24585000.0,,,85.904,81.0,8.0,0.941,58.933424657534275,,,,,,,,,,,,,,,,,,,
108,AUS,Sydney,2018,Australia,3322142.0,151.207,-33.8675,AUS,415.954,0.206,0.857,378.922,-37.031,-8.902999999999997,16.706,15.219,1.142,17770.925,1.099,,,,2.942,169.265,17.267,79.43,143.15,3.899,0.118,6.797999999999999,0.6940000000000001,3.19,5.749,0.157,1.158,1.168,1.061,4.02,0.194,9874.001,5444.741,1910.549,254.109,185.504,1.3030000000000002,0.958,0.83,1.526,0.463,,,,,,,,,,24898000.0,,,86.012,80.9,8.0,0.943,59.01883656509696,,,,,,,,,,,,,,,,,,,
109,AUS,Sydney,2019,Australia,4264405.6099999985,151.207,-33.8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
110,AUS,Sydney,2020,Australia,4180487.89,151.207,-33.8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,,,,,,,,,,,,,,,,,,,,,
111,AUS,Wollongong,2019,Australia,2747001.0,150.893,-34.4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
112,AUS,Wyndham,2019,Australia,3605229.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,,,,,,,,,,,,,,,,,,,,,,
113,AUS,Wyndham,2020,Australia,3605229.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,,,,,,,,,,,,,,,,,,,,,
114,BEL,Brussels,2019,Belgium,4254080.0,4.3487800000000005,50.8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.041,67.3,,,,,,,,,,,,,,,,,,,,,,
115,BOL,La Paz,2014,Bolivia,1440.5,-68.15,-16.5,BOL,19.618,6.471,1.192,17.662,-1.956,-9.969,1.832,1.65,0.056,398.572,0.027000000000000003,0.319,0.287,0.2,1.3159999999999998,,0.136,7.649,10.517,,0.123,,0.013,0.7140000000000001,0.982,,,0.09,0.116,0.038,0.08900000000000001,0.234,235.43,113.618,30.459,18.83,0.0,0.045,0.056,0.202,0.055,138.6,12.945,25.73,2.403,8.82,0.8240000000000001,98.224,9173.795,1.597,10707000.0,61489704960.0,47.8,68.047,48.4,107.0,0.69,46.260220994475155,,,,,,,,,,,,,,,,,,,
116,BOL,La Paz,2015,Bolivia,1321.4,-68.15,-16.5,BOL,19.421,-1.005,-0.197,18.803,-0.618,-3.182,1.787,1.73,0.055,417.99300000000005,0.028,0.301,0.292,,1.368,,0.136,7.862999999999999,10.054,,0.126,,0.012,0.723,0.925,,,0.084,0.116,0.037000000000000005,0.096,0.234,245.484,121.481,30.595,20.199,0.0,0.046,0.058,0.198,0.057,141.57,13.024,27.71,2.549,9.82,0.903,,,,10870000.0,64471166976.0,46.7,68.393,46.8,107.0,0.6970000000000001,46.12060439560439,,,,,,,,,,,,,,,,,,,
117,BOL,La Paz,2016,Bolivia,1426533.8,-68.15,-16.5,BOL,20.693,6.551,1.272,20.58,-0.114,-0.5489999999999999,1.876,1.865,0.059,438.686,0.028,0.308,0.307,,1.421,,0.172,8.662,10.439,,0.129,,0.016,0.785,0.946,,,0.087,0.125,0.046,0.097,0.234,255.923,130.142,30.767,21.619,0.0,0.047,0.06,0.195,0.058,150.94,13.682,33.03,2.994,11.84,1.073,,,,11032000.0,67114459136.0,45.3,68.738,47.4,107.0,0.7020000000000001,46.9093922651933,,,,,,,,,,,,,,,,,,,
118,BRA,Aracaju,2018,Brazil,1038096.0,-37.0731,-10.9472,BRA,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.333,0.014,0.316,1.474,,0.477,2.52,0.884,0.6809999999999999,1.25,2333.914,10372.239,1085.065,148.759,719.4119999999998,0.308,1.825,0.472,0.893,1.797,,,,,,,,,,209468992.0,,53.9,86.569,51.4,84.0,0.762,,,,,,,,,,,,,,,,,,,,
