,Country Code,Country Name,City,CDP_id,CDP_Date_measure,CDP_Latitude,CDP_Longitude,CDP_Altitude,CDP_GDP,CDP_Land_Area,CDP_Population,CDP_Temperature,CDP_EmissionsScope1,CDP_EmissionsScope2,CDP_EmissionsScope3,CDP_TotalEmissions,CDP_Total+Emissions,CDP_Gas_CH4,CDP_Gas_CO2,CDP_Gas_N20,CDP_Gas_HFCs,CDP_Gas_NF3,CDP_Gas_PFCs,CDP_Gas_SF6,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,GINI_GINI,POP_Population,GDP_GDP,GDP_Property Rights,GDP_Government Integrity,GDP_Judicial Effectiveness,GDP_Tax Burden,GDP_Government Spending,GDP_Fiscal Health,GDP_Business Freedom,GDP_Labor Freedom,GDP_Monetary Freedom,GDP_Trade Freedom,GDP_Investment Freedom,GDP_Financial Freedom,HDI_HDI,CDP_inconsistent,CDP_pct_change2
20,BGR,Bulgaria,Stara Zagora,58461,2015.0,42.4258,25.6345,196.0,2244657.0,5151.1,325963.0,12.9,,,,1104.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.505,4.744,2.151,39.839,-7.666,-16.137999999999998,6.689,5.61,0.133,3705.188,0.234,,,,1.239,25.794,0.878,6.0379999999999985,12.274,1.2819999999999998,0.175,3.632,0.124,0.85,1.7280000000000002,0.181,0.179,0.101,0.085,0.217,0.084,2086.052,1168.677,319.967,7.117000000000001,101.265,0.281,0.21,0.14400000000000002,0.044,0.263,,,,,,,,,,40.4,74.669,67.9,62.5,41.8,38.9,91.0,58.4,86.4,66.7,68.3,83.3,87.0,70.0,60.0,0.8109999999999999,0.0,0.0
21,BOL,Bolivia,La Paz,50364,2012.0,-16.5,-68.15,3200.0,,2010.0,,13.0,1152922.4,273611.4,,1380.95,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,19.910666666666668,4.0056666666666665,0.7556666666666666,19.015,-0.8959999999999999,-4.566666666666666,1.8316666666666663,1.7483333333333333,0.056666666666666664,418.417,0.02766666666666667,0.3093333333333333,0.2953333333333333,0.2,1.3683333333333334,,0.148,8.058,10.336666666666666,,0.126,,0.013666666666666667,0.7406666666666667,0.951,,,0.08700000000000001,0.119,0.04033333333333334,0.09400000000000001,0.234,245.61233333333334,121.747,30.607,20.215999999999998,0.0,0.046000000000000006,0.057999999999999996,0.19833333333333333,0.05666666666666667,143.70333333333332,13.217,28.823333333333334,2.6486666666666667,10.16,0.9333333333333332,98.224,9173.795,1.597,46.6,68.39266666666667,47.53333333333333,10.0,32.36666666666667,,86.76666666666665,59.63333333333333,,55.29999999999999,29.03333333333333,68.23333333333333,77.26666666666667,13.333333333333334,43.333333333333336,0.6963333333333334,0.3333333333333333,-0.04133981256508151
22,BRA,Brazil,Aracaju,52638,2016.0,-10.9472,-37.0731,,,,641523.0,,737282.0,300814.0,89532.0,1128628.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.333,0.014,0.316,1.474,,0.477,2.52,0.884,0.6809999999999999,1.25,2333.914,10372.239,1085.065,148.759,719.4119999999998,0.308,1.825,0.472,0.893,1.797,,,,,,,,,,53.65,86.6965,51.65,56.55,29.75,53.6,70.55,52.95,6.800000000000001,58.25,49.349999999999994,73.45,68.75,50.0,50.0,0.762,0.0,0.0
23,BRA,Brazil,Belo Horizonte,35848,2013.7142857142858,-19.916699999999995,-43.93450000000001,900.0,43869093354.0,331.0,2476152.5,21.0,2726619.9375,497153.3775,1530722.245,3787865.5514285713,,1.0,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,490.63916666666665,0.3573333333333335,1.091833333333333,522.343,31.703999999999997,6.413166666666666,2.3914999999999997,2.5464999999999995,1.3840000000000001,13455.847000000002,0.8805,0.16525,0.177,0.1455,22.65216666666667,70.702,3.049,71.33866666666667,322.89733333333334,,0.11066666666666665,0.34450000000000003,0.014833333333333332,0.34766666666666673,1.5736666666666668,,0.48266666666666663,2.7045,1.0373333333333334,0.8088333333333334,1.5488333333333333,2158.1545,9576.686166666668,911.8093333333333,141.21200000000002,667.9853333333332,0.299,1.7783333333333333,0.4275,0.902,1.8403333333333334,1392.7825,6.84125,434.1,2.1315000000000004,177.9825,0.87425,3422.646,16812.112500000003,1.1360000000000001,52.957142857142856,86.03071428571427,54.842857142857135,51.871428571428574,36.25714285714286,52.300000000000004,69.77142857142857,53.42857142857143,12.133333333333333,57.08571428571429,51.8,70.25714285714287,69.27142857142857,51.42857142857143,54.285714285714285,0.7576666666666666,0.0,0.07521874775940415
24,BRA,Brazil,Betim,54623,2012.75,-19.9673,-44.2012,860.0,16409537.0,346.0,378089.0,20.0,,,,2731501.75,1763018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,482.1503333333333,-2.630666666666667,-13.491333333333335,506.80566666666664,24.655333333333335,5.109333333333333,2.3273333333333333,2.4463333333333335,1.3483333333333334,14027.278333333334,0.894,0.156,0.16399999999999998,0.14400000000000002,20.665666666666667,71.51933333333334,2.9459999999999997,70.95333333333333,316.06600000000003,,0.09966666666666668,0.3453333333333333,0.014333333333333332,0.3423333333333334,1.5253333333333332,,0.49133333333333334,2.6093333333333333,1.0003333333333333,0.7436666666666666,1.407,2241.528666666667,9951.86,995.7393333333333,144.77833333333334,693.3726666666665,0.3036666666666667,1.8019999999999998,0.451,0.899,1.8236666666666668,1409.94,6.896,446.83,2.185,180.66,0.884,3441.894,16833.084,1.082,53.03333333333333,86.21600000000001,53.650000000000006,54.525000000000006,38.1,50.63333333333333,69.875,52.324999999999996,11.700000000000001,58.5,50.175,71.25,68.825,52.5,52.5,0.7596666666666666,0.0,-0.17180979688849632
25,BRA,Brazil,Brasilia,35995,2012.0,-15.794229000000001,-47.882166,1172.0,171235.0,5780.0,1409671.0,21.0,7739830000.0,,,773983.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,481.5155,-1.0514999999999999,-5.313000000000001,506.9515,25.436500000000002,5.281000000000001,2.3265000000000002,2.449,1.358,13950.445,0.893,0.17,0.179,0.142,20.1265,68.8355,3.0465,67.75450000000001,321.7525,,0.0975,0.3325,0.014499999999999999,0.327,1.5545,,0.478,2.6654999999999998,0.964,0.7885,1.3695,2228.968,9902.1665,984.1075000000001,144.373,690.8304999999999,0.303,1.8005,0.449,0.901,1.8285,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.3,86.1755,54.7,50.0,38.2,49.7,69.9,54.150000000000006,22.8,61.349999999999994,52.4,65.6,69.4,52.5,50.0,0.7595,0.5,0.0
26,BRA,Brazil,Curitiba,31156,2013.1666666666667,-25.4311,-49.2647,935.0,79400000000.0,144301.33333333334,1780325.0,18.0,3108896.0,369562.6,484524.0,3743723.0,1474199.3333333333,1.0,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,488.3935,0.0055000000000002824,0.07050000000000001,517.995,29.6015,5.993250000000001,2.36625,2.50975,1.37075,13823.69325,0.8892500000000001,0.17099999999999999,0.183,0.146,21.3735,70.25475,3.1235,69.94375,323.69825,,0.10374999999999998,0.34025,0.015,0.33875000000000005,1.568,,0.48150000000000004,2.69175,0.999,0.8055,1.4405000000000001,2210.98525,9819.905250000002,964.8557500000001,143.56425000000002,684.3832499999999,0.30175,1.794,0.44225,0.9005000000000001,1.8295000000000001,1396.4050000000002,6.8309999999999995,436.295,2.1335,180.72500000000002,0.8839999999999999,3424.0205,16749.873,1.1715,53.2,86.24719999999999,53.88333333333333,53.400000000000006,36.56666666666667,50.900000000000006,70.01666666666667,53.81666666666667,10.25,58.916666666666664,50.46666666666666,70.86666666666666,68.9,53.333333333333336,51.666666666666664,0.7592499999999999,0.0,0.03709121359520987
27,BRA,Brazil,Extrema,60273,2014.0,-22.8403,-46.328,973.0,4676285000.0,243.1,34036.5,17.7,115719.73,16201.19,714.1,131931.005,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,475.61850000000004,-1.209,-5.897,499.9405,24.3215,5.107,2.2800000000000002,2.3965,1.3195000000000001,14426.0635,0.9025000000000001,,,,19.115000000000002,70.0745,2.924,67.84049999999999,315.6645,,0.0915,0.336,0.014,0.325,1.513,,0.4825,2.5845000000000002,0.9299999999999999,0.7025,1.2785,2299.043,10217.831,1051.948,147.297,709.9454999999998,0.3065,1.8175,0.46499999999999997,0.896,1.8075,,,,,,,,,,53.599999999999994,86.439,52.15,55.4,32.4,52.6,70.35,51.900000000000006,15.25,59.95,49.55,69.2,68.95,50.0,50.0,0.7615,0.0,3.789859859271161e-08
28,BRA,Brazil,Florianopolis,50384,2011.7142857142858,-27.595,-48.5482,3.0,8787850000.0,437.0,528000.0,20.0,1337113.4,145259.0,,993384.1428571428,2099020.0,0.7142857142857143,1.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,489.7576,-1.0903999999999998,-5.6796,518.5032,28.745799999999996,5.8174,2.3773999999999997,2.517,1.3778000000000001,13704.896200000003,0.8868,0.166,0.17666666666666667,0.14533333333333334,21.8522,71.0856,3.0968,71.3908,322.3324,,0.10619999999999999,0.345,0.015,0.34640000000000004,1.5643999999999998,,0.487,2.6851999999999996,1.0274,0.8096,1.4852,2194.0882,9739.9078,948.5490000000002,142.7996,679.5519999999999,0.301,1.7893999999999999,0.4384,0.9014,1.8348000000000002,1400.9166666666667,6.852666666666667,439.8066666666667,2.1506666666666665,180.70333333333335,0.884,3429.978333333333,16777.609999999997,1.1416666666666668,52.98333333333333,86.16766666666666,54.271428571428565,52.91428571428572,37.34285714285715,50.900000000000006,69.78571428571429,53.4,10.25,58.15714285714286,50.699999999999996,70.65714285714286,69.0,52.857142857142854,52.857142857142854,0.7585999999999999,0.0,0.42202370159828406
29,BRA,Brazil,Fortaleza,35865,2014.0,-10.7183,-48.3936,,,,2627.482,,4037064.53,522914.8795,579534.655,5139514.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.333,0.014,0.316,1.474,,0.477,2.52,0.884,0.6809999999999999,1.25,2333.914,10372.239,1085.065,148.759,719.4119999999998,0.308,1.825,0.472,0.893,1.797,,,,,,,,,,53.9,86.569,51.4,55.8,31.4,55.5,70.6,50.7,7.7,58.6,46.8,71.4,68.5,50.0,50.0,0.762,0.0,0.0
30,BRA,Brazil,Goiania,42123,2011.75,-16.6869,-49.2648,749.0,30131330.0,739.0,1737516.5,23.2,,,,2016320.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,495.53475,-0.43749999999999983,-2.61475,525.91125,30.376999999999995,6.08125,2.4147499999999997,2.56275,1.4020000000000001,13466.273250000002,0.88175,0.166,0.17666666666666667,0.14533333333333334,22.582,71.4215,3.14,72.68,325.7115,,0.11024999999999999,0.348,0.01525,0.35400000000000004,1.5869999999999997,,0.4895,2.7264999999999997,1.06325,0.84175,1.544,2159.13175,9581.825,914.4200000000001,141.30975,669.587,0.29924999999999996,1.7805,0.43,0.9035,1.8442500000000002,1400.9166666666667,6.852666666666667,439.8066666666667,2.1506666666666665,180.70333333333335,0.884,3429.978333333333,16777.609999999997,1.1416666666666668,52.650000000000006,85.90324999999999,55.725,50.0,39.075,49.7,69.25,53.324999999999996,22.8,57.525000000000006,51.675,67.625,69.425,52.5,55.0,0.7577499999999999,0.0,0.0
31,BRA,Brazil,Guaratingueta,54610,2015.0,-22.808027,-45.19422,540.0,825170000.0,751.0,,24.0,497.63,,,548195.98,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,478.443,-3.387,-16.771,502.893,24.451,5.11,2.321,2.439,1.358,13708.151000000002,0.888,0.17,0.179,0.142,20.956,67.264,3.169,66.062,320.992,,0.102,0.326,0.015,0.32,1.557,,0.468,2.682,0.952,0.853,1.432,2193.764,9740.91,949.384,142.911,681.182,0.301,1.791,0.44,0.903,1.839,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.3,86.042,56.5,45.0,43.0,,69.7,55.2,,61.4,52.5,64.2,69.4,55.0,50.0,0.758,0.0,0.0
32,BRA,Brazil,Joao Pessoa,50394,2014.0,-7.168819999999999,-34.8639,,,211.286,723515.0,,2309846.0,194421.0,333232.0,1550999.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.333,0.014,0.316,1.474,,0.477,2.52,0.884,0.6809999999999999,1.25,2333.914,10372.239,1085.065,148.759,719.4119999999998,0.308,1.825,0.472,0.893,1.797,,,,,,,,,,53.65,86.6965,52.333333333333336,56.79999999999999,35.03333333333333,51.300000000000004,70.5,53.5,6.066666666666667,59.0,49.4,74.7,68.43333333333334,53.333333333333336,50.0,0.762,0.0,0.0
33,BRA,Brazil,Londrina,54625,2015.5,-23.3356,-51.1505,,,1651.0,532570.0,,1019529.5,124576.5,16017.5,1201274.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,86.824,52.8,57.3,36.85,49.2,70.45,54.900000000000006,5.25,59.2,50.7,76.35,68.4,55.0,50.0,,0.0,-0.06139836153314243
34,BRA,Brazil,Niteroi,57509,2015.75,-22.8928,-43.1184,5.0,19908.0,66945.05,380938.007,23.0,1134407.8,164574.2,430620.0,1729602.1575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,475.61850000000004,-1.209,-5.897,499.9405,24.3215,5.107,2.2800000000000002,2.3965,1.3195000000000001,14426.0635,0.9025000000000001,,,,19.115000000000002,70.0745,2.924,67.84049999999999,315.6645,,0.0915,0.336,0.014,0.325,1.513,,0.4825,2.5845000000000002,0.9299999999999999,0.7025,1.2785,2299.043,10217.831,1051.948,147.297,709.9454999999998,0.3065,1.8175,0.46499999999999997,0.896,1.8075,,,,,,,,,,53.53333333333333,86.56733333333334,52.474999999999994,56.349999999999994,34.625,50.900000000000006,70.4,53.4,10.25,59.575,50.125,72.775,68.675,52.5,50.0,0.7615,0.0,3.0353803914806576e-08
35,BRA,Brazil,Palmas,54650,2013.0,-10.2491,-48.3243,,899887.0,,272726.0,,589055.31,36336.28,,625391.59,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,478.443,-3.387,-16.771,502.893,24.451,5.11,2.321,2.439,1.358,13708.151000000002,0.888,0.17,0.179,0.142,20.956,67.264,3.169,66.062,320.992,,0.102,0.326,0.015,0.32,1.557,,0.468,2.682,0.952,0.853,1.432,2193.764,9740.91,949.384,142.911,681.182,0.301,1.791,0.44,0.903,1.839,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.3,86.042,56.5,45.0,43.0,,69.7,55.2,,61.4,52.5,64.2,69.4,55.0,50.0,0.758,0.0,0.0
36,BRA,Brazil,Porto Alegre,35880,2013.0,30.0,51.0,10.0,13798686254.0,469684.0,1409351.0,19.5,2351195.0,,,2829128.0,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,472.546,-3.5445,-17.355,495.88199999999995,23.336,4.936,2.2745,2.3865,1.3195000000000001,14183.769500000002,0.8975,0.17,0.179,0.142,19.944499999999998,68.503,3.0465,66.148,314.904,,0.096,0.3295,0.014499999999999999,0.318,1.5154999999999998,,0.47250000000000003,2.601,0.9179999999999999,0.7669999999999999,1.341,2263.839,10056.574499999999,1017.2245,145.83499999999998,700.2969999999999,0.3045,1.8079999999999998,0.45599999999999996,0.898,1.818,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.599999999999994,86.3055,53.95,50.4,37.2,55.5,70.15,52.95,7.7,60.0,49.65,67.80000000000001,68.95,52.5,50.0,0.76,0.0,0.0
37,BRA,Brazil,Porto Velho,60318,2013.0,-20.3338,-40.3776,,,,428527.0,,17164389.21,,,850209.83,17109891.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.333,0.014,0.316,1.474,,0.477,2.52,0.884,0.6809999999999999,1.25,2333.914,10372.239,1085.065,148.759,719.4119999999998,0.308,1.825,0.472,0.893,1.797,,,,,,,,,,53.9,86.569,51.4,55.8,31.4,55.5,70.6,50.7,7.7,58.6,46.8,71.4,68.5,50.0,50.0,0.762,0.0,0.0
38,BRA,Brazil,Recife,35872,2013.4,-8.057830000000001,-34.8829,4.0,30762711.5,218.0,1604773.0,26.0,1473884.97,316293.16000000003,1018927.02,600009.72,2894038.28,1.0,1.0,0.8,0.8,0.8,0.8,0.8,489.7576,-1.0903999999999998,-5.6796,518.5032,28.745799999999996,5.8174,2.3773999999999997,2.517,1.3778000000000001,13704.896200000003,0.8868,0.166,0.17666666666666667,0.14533333333333334,21.8522,71.0856,3.0968,71.3908,322.3324,,0.10619999999999999,0.345,0.015,0.34640000000000004,1.5643999999999998,,0.487,2.6851999999999996,1.0274,0.8096,1.4852,2194.0882,9739.9078,948.5490000000002,142.7996,679.5519999999999,0.301,1.7893999999999999,0.4384,0.9014,1.8348000000000002,1400.9166666666667,6.852666666666667,439.8066666666667,2.1506666666666665,180.70333333333335,0.884,3429.978333333333,16777.609999999997,1.1416666666666668,52.9,86.03639999999999,54.86,51.160000000000004,37.540000000000006,52.6,69.52000000000001,52.8,15.25,57.74000000000001,50.7,68.38,69.24,52.0,54.0,0.7585999999999999,0.2,0.006931721801774593
39,BRA,Brazil,RioJaneiro,31176,2010.8333333333333,-22.9054,-43.5614,5.0,291194311187.0,1224.6,6498578.0,23.7,16941332.666666668,4096511.0,,17776552.333333332,22574735.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,490.63916666666665,0.3573333333333335,1.091833333333333,522.343,31.703999999999997,6.413166666666666,2.3914999999999997,2.5464999999999995,1.3840000000000001,13455.847000000002,0.8805,0.16525,0.177,0.1455,22.65216666666667,70.702,3.049,71.33866666666667,322.89733333333334,,0.11066666666666665,0.34450000000000003,0.014833333333333332,0.34766666666666673,1.5736666666666668,,0.48266666666666663,2.7045,1.0373333333333334,0.8088333333333334,1.5488333333333333,2158.1545,9576.686166666668,911.8093333333333,141.21200000000002,667.9853333333332,0.299,1.7783333333333333,0.4275,0.902,1.8403333333333334,1392.7825,6.84125,434.1,2.1315000000000004,177.9825,0.87425,3422.646,16812.112500000003,1.1360000000000001,52.88333333333333,85.8985,55.33333333333332,50.96666666666667,37.61666666666667,52.6,69.64999999999999,53.13333333333333,15.25,56.95000000000001,51.78333333333333,69.38333333333334,69.31666666666666,51.666666666666664,55.0,0.7576666666666666,0.0,0.10735298422478863
40,BRA,Brazil,Salvador,42120,2014.25,-12.972999999999999,-38.5023,8.0,4745.0,231401.61033333334,2883882.5,26.0,3061532.0,342679.0,161149.0,3454284.0,1522852.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,481.5155,-1.0514999999999999,-5.313000000000001,506.9515,25.436500000000002,5.281000000000001,2.3265000000000002,2.449,1.358,13950.445,0.893,0.17,0.179,0.142,20.1265,68.8355,3.0465,67.75450000000001,321.7525,,0.0975,0.3325,0.014499999999999999,0.327,1.5545,,0.478,2.6654999999999998,0.964,0.7885,1.3695,2228.968,9902.1665,984.1075000000001,144.373,690.8304999999999,0.303,1.8005,0.449,0.901,1.8285,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.333333333333336,86.39166666666667,53.75,53.650000000000006,37.525,49.366666666666674,70.17500000000001,54.525,11.100000000000001,60.275,51.55,70.975,68.9,53.75,50.0,0.7595,0.0,-0.061701027394809704
41,BRA,Brazil,Sao Jose dos Campos,54687,2016.0,-23.1848,-45.8783,,,,713943.0,,4180378.0,152272.0,39604.0,4246921.0,4372256.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,86.824,51.9,57.3,28.1,51.7,70.5,55.2,5.9,57.9,51.9,75.5,69.0,50.0,50.0,,0.0,0.0
42,BRA,Brazil,Sao Paulo,31184,2011.5,-23.5595,-46.7382,,,1521.11,11253503.0,,12989951.0,2533064.0,607946.0,15622981.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.5,509.4705,6.711500000000001,31.898,555.3739999999999,45.903499999999994,9.020499999999998,2.523,2.7504999999999997,1.4505,12472.548,0.8565,0.16749999999999998,0.1825,0.148,26.480000000000004,71.19500000000001,3.1435,74.555,334.097,,0.1315,0.35250000000000004,0.0155,0.3695,1.6545,,0.477,2.8585000000000003,1.1355,0.8845000000000001,1.8199999999999998,2015.2885,8931.8135,767.1270000000001,135.013,623.3059999999999,0.291,1.7365,0.386,0.906,1.866,1390.9050000000002,6.889,422.23,2.091,174.20499999999998,0.863,3441.2555,17043.805500000002,1.1320000000000001,52.76666666666667,85.84166666666668,55.05,53.650000000000006,37.4,49.2,70.0,54.675000000000004,5.25,56.3,52.1,74.25,68.95,53.75,55.0,0.7545,0.0,0.016803870327489256
43,BRA,Brazil,Sorocaba,50383,2012.0,-23.4775,-47.4221,601.0,16322475015.5,450.0,648700.0,20.8,980290.8,133680.5,,1113971.15,,1.0,1.0,0.5,1.0,0.5,1.0,1.0,495.53475,-0.43749999999999983,-2.61475,525.91125,30.376999999999995,6.08125,2.4147499999999997,2.56275,1.4020000000000001,13466.273250000002,0.88175,0.166,0.17666666666666667,0.14533333333333334,22.582,71.4215,3.14,72.68,325.7115,,0.11024999999999999,0.348,0.01525,0.35400000000000004,1.5869999999999997,,0.4895,2.7264999999999997,1.06325,0.84175,1.544,2159.13175,9581.825,914.4200000000001,141.30975,669.587,0.29924999999999996,1.7805,0.43,0.9035,1.8442500000000002,1400.9166666666667,6.852666666666667,439.8066666666667,2.1506666666666665,180.70333333333335,0.884,3429.978333333333,16777.609999999997,1.1416666666666668,52.650000000000006,85.90324999999999,55.725,50.0,39.075,49.7,69.25,53.324999999999996,22.8,57.525000000000006,51.675,67.625,69.425,52.5,55.0,0.7577499999999999,0.0,-6.732668966780153e-08
44,BRA,Brazil,Vitoria,50392,2013.5,-20.3338,-40.3776,3.0,9421016.0,98194.0,358911.0,25.0,2427743.88,367108.66,659008.58,2244005.13,3457299.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,484.588,1.284,6.145,511.01,26.422,5.452000000000001,2.332,2.459,1.358,14192.739,0.898,,,,19.297,70.407,2.924,69.447,322.513,,0.093,0.339,0.014,0.334,1.5519999999999998,,0.488,2.649,0.976,0.7240000000000001,1.307,2264.172,10063.423,1018.831,145.835,700.4789999999998,0.305,1.81,0.458,0.899,1.818,,,,,,,,,,53.349999999999994,86.56649999999999,52.4,56.15,30.75,50.7,70.3,54.150000000000006,14.350000000000001,59.599999999999994,52.099999999999994,71.25,69.2,50.0,50.0,0.7609999999999999,0.0,-0.19808018763108198
45,CAN,Canada,Ajax ON,60602,2011.5,43.8509,-79.0204,90.0,,67.1,109600.0,7.8,6354.0,,,886523.5,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,568.4335000000001,-0.25049999999999994,-1.5360000000000005,569.9375,1.5040000000000002,0.2635,15.549,15.59,1.603,31663.966,2.027,0.359,0.36,0.14300000000000002,6.471500000000001,72.78450000000001,14.815999999999999,211.51799999999997,260.61850000000004,2.224,0.177,1.991,0.40549999999999997,5.786,7.128500000000001,0.0605,0.5055000000000001,2.159,3.0100000000000002,3.823,0.44,9467.919,13919.357,7306.5575,548.6294999999999,343.5445000000001,1.2865,2.5305,3.3355,3.4245,0.9095,779.27,21.419,105.61,2.903,44.34,1.219,3933.539,108114.755,2.505,33.0,81.32499999999999,78.25,89.15,81.3,80.8,78.7,51.349999999999994,80.3,81.85,72.85,77.35,87.7,80.0,80.0,0.9245000000000001,0.0,0.6452566272483651
46,CAN,Canada,Calgary,35475,2017.0,51.0486,-114.071,1084.0,103200000000.0,848.0,1247651.2,4.1,10947666.2,7360037.2,167482.33333333334,18149096.4,18453853.666666668,1.0,1.0,0.8,0.4,0.4,0.4,0.4,574.4573333333334,0.6283333333333334,3.532666666666666,576.0936666666666,1.6366666666666667,0.2836666666666667,15.639000000000001,15.683666666666667,1.6053333333333333,31954.940000000002,2.0223333333333335,0.359,0.36,0.14300000000000002,6.704666666666667,68.57566666666668,15.094,217.7593333333333,264.1366666666667,2.1863333333333337,0.18233333333333332,1.8683333333333334,0.411,5.927333333333333,7.190333333333334,0.05933333333333333,0.47433333333333333,2.177,3.031333333333334,3.763333333333333,0.451,9500.089666666667,14053.468,7418.892,556.3986666666666,347.0600000000001,1.2783333333333333,2.5269999999999997,3.330666666666667,3.4280000000000004,0.9009999999999999,779.27,21.419,105.61,2.903,44.34,1.219,3933.539,108114.755,2.505,33.0,81.38575,78.02,88.1,83.16,75.0,77.48,51.44,81.975,81.82,72.53999999999999,77.08,87.46000000000001,80.0,80.0,0.9256666666666667,0.0,-0.001531556331113193
47,CAN,Canada,Durham NC,58868,2015.0,43.9368,-78.9288,,,,673070.0,,6140123.0,284629.0,432998.0,6857858.0,6857878.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,586.505,2.386,13.67,588.406,1.902,0.324,15.819,15.871,1.61,32536.888,2.013,,,,7.171,60.158,15.65,230.242,271.173,2.111,0.193,1.6230000000000002,0.422,6.21,7.314,0.057,0.412,2.213,3.074,3.644,0.473,9564.431,14321.69,7643.561,571.937,354.091,1.262,2.52,3.321,3.435,0.884,,,,,,,,,,,81.411,77.7,87.5,78.3,77.1,76.7,52.3,81.2,81.8,71.3,77.5,88.1,80.0,80.0,0.928,0.0,0.0
